phone,email_id,school,grade,source,Submitted At
911100222323,s2m_test_21334@tests2m.com,Edify,Grade 2,b2rmsms,4/26/20 1:27
911100222324,s2m_test_21335@tests2m.com,Whsmith,Grade 2,TEB3SMS,4/26/20 2:31
911100221805,s2m_test_20817@tests2m.com,Ananya Singh,Grade 3,T1KRMSMS,4/26/20 3:33
911100222325,s2m_test_21336@tests2m.com,Jain public school,Grade 1,b2rmsms,4/26/20 4:09
911100221715,s2m_test_21337@tests2m.com,Delhi Public School,Grade 3,TEB4SMS,4/26/20 4:14
911100222326,s2m_test_21338@tests2m.com,Kamala Niketan Montessori School,Grade 4,b2rmsms,4/26/20 4:39
911100222327,s2m_test_21339@tests2m.com,Kavi Bharathi Vidyalaya,Grade 4,ntfuiuser,4/26/20 4:50
911100222328,s2m_test_21340@tests2m.com,Kamalaniketan Montessori school,Grade 4,aprilhiusersms,4/26/20 5:22
911100222329,s2m_test_21341@tests2m.com,Kamala Niketan montessori school,Grade 1,b2rmsms,4/26/20 5:59
911100222330,s2m_test_21342@tests2m.com,KAMALA NIKETAN MONTESSORI SCHOOL,Grade 2,support,4/26/20 6:10
911100221739,s2m_test_20749@tests2m.com,Holy angel school,Grade 3,TEB4SMS,4/26/20 6:14
911100222331,s2m_test_21343@tests2m.com,Citi montessori school rajajipuram campus,Grade 1,b2rmsms,4/26/20 6:47
911100221805,s2m_test_20817@tests2m.com,Ananya Singh,Grade 3,support,4/26/20 7:06
911100222332,s2m_test_21344@tests2m.com,Delhi public school,Grade 1,support,4/26/20 7:13
911100222333,s2m_test_21345@tests2m.com,KLE school Gadag,Grade 2,TEB5SMS,4/26/20 7:21
911100222287,s2m_test_21300@tests2m.com,Sai Baba Path,Grade 2,aprilhiusersms,4/26/20 7:36
911100222300,s2m_test_21313@tests2m.com,GNIPS,Grade 4,aprilhiusersms,4/26/20 7:46
911100222334,s2m_test_21346@tests2m.com,Rankers concept school,Grade 4,TEB5SMS,4/26/20 8:14
911100222335,s2m_test_21347@tests2m.com,Sai baba path mps educo,Grade 1,aprilhiusersms,4/26/20 9:49
911100222336,s2m_test_21348@tests2m.com,Ghjrdx,Grade 4,b2rmsms,4/26/20 10:43
911100222254,s2m_test_21268@tests2m.com,Abhydaya school,Grade 4,aprilhiusersms,4/26/20 10:44
911100222275,s2m_test_21288@tests2m.com,Saibaba path mps edco,Grade 1,aprilhiusersms,4/26/20 10:46
911100221317,s2m_test_20318@tests2m.com,Delhi public school,Grade 2,b2rmsms,4/26/20 11:03
911100222337,s2m_test_21349@tests2m.com,GBL convent school,Grade 3,aprilhiusersms,4/26/20 12:40
911100222275,s2m_test_21288@tests2m.com,Saibaba path mps edco,Grade 1,aprilhiusersms,4/26/20 12:43
911100222338,s2m_test_21350@tests2m.com,Kamala nikethan,Grade 4,TEB5SMS,4/26/20 13:39
911100222339,s2m_test_21351@tests2m.com,dwps,Grade 1,b3rmsms,4/26/20 13:53
911100222340,s2m_test_21352@tests2m.com,Sri Aurobindo school,Grade 4,b3rmsms,4/26/20 13:53
911100222341,s2m_test_21353@tests2m.com,DPS NORTH BANGALORE,Grade 1,b3rmsms,4/26/20 13:53
911100222342,s2m_test_21354@tests2m.com,"Delhi World Public School, Zirakpur",Grade 3,b3rmsms,4/26/20 13:54
911100222343,s2m_test_21355@tests2m.com,Kothari International school,Grade 1,b3rmsms,4/26/20 13:54
911100222344,s2m_test_21356@tests2m.com,Delhi public school mega city,Grade 1,TEB3SMS,4/26/20 13:54
911100222345,s2m_test_21357@tests2m.com,The Samitha Academy,Grade 2,b3rmsms,4/26/20 13:54
911100222346,s2m_test_21358@tests2m.com,NSN memorial,Grade 3,TEB3SMS,4/26/20 13:54
911100222347,s2m_test_21359@tests2m.com,Sri kumarans child home,Grade 2,b3rmsms,4/26/20 13:54
911100222348,s2m_test_21360@tests2m.com,Nan group of school,Grade 1,TEB3SMS,4/26/20 13:54
911100221827,s2m_test_20840@tests2m.com,Shri Ram universal,Grade 4,b3rmsms,4/26/20 13:54
911100222349,s2m_test_21361@tests2m.com,B. D. Memorial International,Grade 4,b3rmsms,4/26/20 13:55
911100222350,s2m_test_21362@tests2m.com,maharaja agersain public svhool ashok vihar delhi 110052,Grade 4,b3rmsms,4/26/20 13:55
911100222351,s2m_test_21363@tests2m.com,Explorica,Grade 3,b3rmsms,4/26/20 13:56
911100222352,s2m_test_21364@tests2m.com,"DPS Megacity School, Kolkata",Grade 1,b3rmsms,4/26/20 13:56
911100222353,s2m_test_21365@tests2m.com,N S N MEMORIAL,Grade 1,b3rmsms,4/26/20 13:56
911100222354,s2m_test_21366@tests2m.com,D.A.V Matric Hr.Sec. School,Grade 3,b3rmsms,4/26/20 13:56
911100222355,s2m_test_21367@tests2m.com,CBRanamode cbsc Athani,Grade 1,b3rmsms,4/26/20 13:57
911100222356,s2m_test_21368@tests2m.com,Doon public school,Grade 4,b3rmsms,4/26/20 13:57
911100222357,s2m_test_21369@tests2m.com,Edify school,Grade 2,b3rmsms,4/26/20 13:58
911100222353,s2m_test_21365@tests2m.com,N S N Memorial,Grade 1,TEB12SMS,4/26/20 13:59
911100222358,s2m_test_21370@tests2m.com,Vijay kids,Grade 4,b3rmsms,4/26/20 13:59
911100222359,s2m_test_21371@tests2m.com,CMCL vidaya bharati scho,Grade 1,b3rmsms,4/26/20 14:02
911100222360,s2m_test_21372@tests2m.com,Greenwood high school,Grade 1,b3rmsms,4/26/20 14:05
911100222361,s2m_test_21373@tests2m.com,Kle school athani,Grade 1,b3rmsms,4/26/20 14:08
911100222362,s2m_test_21374@tests2m.com,"Kothari International School, Noida",Grade 1,b3rmsms,4/26/20 14:08
911100222363,s2m_test_21375@tests2m.com,As Suffa Grammar School,Grade 2,b3rmsms,4/26/20 14:09
911100222364,s2m_test_21376@tests2m.com,Sri aurobindo international school,Grade 2,b3rmsms,4/26/20 14:09
911100222365,s2m_test_21377@tests2m.com,Atharv Bajpai,Grade 4,b3rmsms,4/26/20 14:11
911100222366,s2m_test_21378@tests2m.com,Kle society English medium school,Grade 1,b3rmsms,4/26/20 14:17
911100222367,s2m_test_21379@tests2m.com,Kendriya vidiyalaya,Grade 4,b3rmsms,4/26/20 14:24
911100222368,s2m_test_21380@tests2m.com,Rockwoods International School,Grade 4,b3rmsms,4/26/20 14:26
911100222369,s2m_test_21381@tests2m.com,Dps,Grade 4,b3rmsms,4/26/20 14:26
911100222370,s2m_test_21382@tests2m.com,Rmk school,Grade 2,TEB3SMS,4/26/20 14:30
911100222357,s2m_test_21369@tests2m.com,Edify,Grade 2,b3rmsms,4/26/20 14:37
911100222371,s2m_test_21383@tests2m.com,Mahatma school,Grade 2,b3rmsms,4/26/20 14:44
911100222372,s2m_test_21384@tests2m.com,Elpro international,Grade 1,b3rmsms,4/26/20 14:48
911100222373,s2m_test_21385@tests2m.com,Delhi public school,Grade 4,b3rmsms,4/26/20 14:49
911100222372,s2m_test_21384@tests2m.com,Elpro international,Grade 3,b2rmsms,4/26/20 14:50
911100222374,s2m_test_21386@tests2m.com,The maple tree school. Dimapur,Grade 2,b3rmsms,4/26/20 14:55
911100222375,s2m_test_21387@tests2m.com,Samhit,Grade 1,b3rmsms,4/26/20 14:56
911100222376,s2m_test_21388@tests2m.com,Kerala public school gamhariya,Grade 2,aprilhiusersms,4/26/20 15:03
911100222377,s2m_test_21389@tests2m.com,"Anand niketan hathijan,",Grade 4,b3rmsms,4/26/20 15:09
911100222198,s2m_test_21390@tests2m.com,Sri aurobindo international school,Grade 2,b3rmsms,4/26/20 15:11
911100222378,s2m_test_21391@tests2m.com,New era public school dwarka,Grade 4,b3rmsms,4/26/20 15:17
911100222379,s2m_test_21392@tests2m.com,Parvathy's Anugraha International school,Grade 3,TEB3SMS,4/26/20 15:19
911100222380,s2m_test_21393@tests2m.com,krishnamalramasubbiyar,Grade 3,b3rmsms,4/26/20 15:25
911100222381,s2m_test_21394@tests2m.com,Seshaas,Grade 3,TEB3SMS,4/26/20 15:27
911100222382,s2m_test_21395@tests2m.com,Nsn memorial school,Grade 3,b3rmsms,4/26/20 15:34
911100222383,s2m_test_21396@tests2m.com,Manager institute of.Education And Research,Grade 4,b3rmsms,4/26/20 15:45
911100222384,s2m_test_21397@tests2m.com,Saffron public school,Grade 3,TEB3SMS,4/26/20 15:59
911100222384,s2m_test_21397@tests2m.com,Saffron Public school,Grade 3,b3rmsms,4/26/20 16:00
911100222385,s2m_test_21398@tests2m.com,IISS jaipur,Grade 4,b3rmsms,4/26/20 16:03
911100222386,s2m_test_21399@tests2m.com,Delhi public school north bangalore,Grade 1,b3rmsms,4/26/20 16:04
911100222387,s2m_test_21400@tests2m.com,Kamalaniketan Montessori school,Grade 4,b3rmsms,4/26/20 16:05
911100222263,s2m_test_21276@tests2m.com,Delhi Public school Howrah,Grade 3,aprilhiusersms,4/26/20 16:20
911100222388,s2m_test_21401@tests2m.com,Shri Ram universal school,Grade 3,b3rmsms,4/26/20 16:21
911100222389,s2m_test_21402@tests2m.com,MAV,Grade 2,b3rmsms,4/26/20 16:29
911100222390,s2m_test_21403@tests2m.com,Delhi public school south Bangalore,Grade 1,b3rmsms,4/26/20 16:47
911100222391,s2m_test_21404@tests2m.com,Dse,Grade 4,b3rmsms,4/26/20 17:47
911100222392,s2m_test_21405@tests2m.com,Cms,Grade 3,b3rmsms,4/26/20 17:49
911100222393,s2m_test_21406@tests2m.com,"Kle,Ankali",Grade 3,b3rmsms,4/26/20 17:55
911100222394,s2m_test_21407@tests2m.com,Doon public school hathras,Grade 4,b3rmsms,4/26/20 18:06
911100222395,s2m_test_21408@tests2m.com,Edify,Grade 2,b3rmsms,4/26/20 18:06
911100221317,s2m_test_20318@tests2m.com,Delhi public school,Grade 2,b2rmsms,4/26/20 18:12
911100222396,s2m_test_21409@tests2m.com,Aarav,Grade 3,b3rmsms,4/26/20 18:22
911100222397,s2m_test_21410@tests2m.com,SRI SRI ACADEMY,Grade 4,aprilhiusersms,4/26/20 20:05
911100222398,s2m_test_21411@tests2m.com,Delhi Public school Megacity,Grade 1,b3rmsms,4/26/20 20:08
911100222399,s2m_test_21412@tests2m.com,Thriveni Academy,Grade 2,TEB3SMS,4/27/20 0:42
911100222400,s2m_test_21413@tests2m.com,KLE Society 's School Athani,Grade 4,b3rmsms,4/27/20 3:23
911100222401,s2m_test_21414@tests2m.com,Manjusri public school,Grade 3,b3rmsms,4/27/20 3:24
911100222400,s2m_test_21415@tests2m.com,KLE,Grade 4,b3rmsms,4/27/20 3:28
911100222402,s2m_test_21416@tests2m.com,Rankers Techno School,Grade 1,b3rmsms,4/27/20 3:56
911100222403,s2m_test_21417@tests2m.com,Rankers Techno School,Grade 1,b3rmsms,4/27/20 4:03
911100222404,s2m_test_21418@tests2m.com,NSN Memorial,Grade 4,b3rmsms,4/27/20 4:17
911100222405,s2m_test_21419@tests2m.com,K.N.M.S,Grade 2,b3rmsms,4/27/20 4:32
911100222406,s2m_test_21420@tests2m.com,City Montessori School,Grade 4,TEB5SMS,4/27/20 4:49
911100222407,s2m_test_21421@tests2m.com,A P S delhi cantt.,Grade 3,b3rmsms,4/27/20 4:58
911100222378,s2m_test_21391@tests2m.com,New era public school,Grade 4,b3rmsms,4/27/20 5:03
911100222400,s2m_test_21415@tests2m.com,KLE athani,Grade 4,b3rmsms,4/27/20 5:04
911100222408,s2m_test_21422@tests2m.com,SSRVM,Grade 1,b3rmsms,4/27/20 5:28
911100222409,s2m_test_21423@tests2m.com,NSN,Grade 3,b3rmsms,4/27/20 5:30
911100222410,s2m_test_21424@tests2m.com,Dps north Bangalore,Grade 1,b3rmsms,4/27/20 5:30
911100222411,s2m_test_21419@tests2m.com,K.N.M.S,Grade 2,b3rmsms,4/27/20 5:35
911100222400,s2m_test_21415@tests2m.com,KLE CB Ranmode School Athani,Grade 4,b3rmsms,4/27/20 5:41
911100222258,s2m_test_21271@tests2m.com,Jgi,Grade 3,aprilhiusersms,4/27/20 6:00
911100222412,s2m_test_21425@tests2m.com,JGI School,Grade 4,aprilhiusersms,4/27/20 7:25
911100222413,s2m_test_21426@tests2m.com,Kothari international school,Grade 4,hiusersms,4/27/20 7:29
911100222414,s2m_test_21427@tests2m.com,Auden public school,Grade 4,b3rmsms,4/27/20 7:39
911100222415,s2m_test_21428@tests2m.com,"Braintree International school,bongaigaon",Grade 4,TEB4SMS,4/27/20 7:45
911100222416,s2m_test_21429@tests2m.com,APS Delhi cantt,Grade 4,TEB3SMS,4/27/20 7:48
911100222415,s2m_test_21428@tests2m.com,"BrainTree International School,Bongaigaon",Grade 4,TEB4SMS,4/27/20 7:50
911100222416,s2m_test_21429@tests2m.com,APS Delhi cantt,Grade 4,b3rmsms,4/27/20 7:53
911100222417,s2m_test_21430@tests2m.com,Explorica,Grade 3,b3rmsms,4/27/20 8:05
911100222418,s2m_test_21431@tests2m.com,Sishya OMR,Grade 2,TEB3SMS,4/27/20 8:09
911100222355,s2m_test_21367@tests2m.com,"Smt.C.B.Ranamode School,Athani.",Grade 2,b3rmsms,4/27/20 8:17
911100222419,s2m_test_21432@tests2m.com,St Joseph High School,Grade 2,aprilhiusersms,4/27/20 11:25
911100222420,s2m_test_21433@tests2m.com,B.D.Memorial,Grade 4,b3rmsms,4/27/20 11:33
911100222421,s2m_test_21434@tests2m.com,Maple tree school,Grade 2,b2rmsms,4/27/20 11:34
911100222422,s2m_test_21435@tests2m.com,MAHAVIR INSTITUTE OF EDUCATION  AND RESEARCH,Grade 4,b3rmsms,4/27/20 13:00
911100222423,s2m_test_21436@tests2m.com,Braintree International School,Grade 1,b3rmsms,4/27/20 14:02
911100222424,s2m_test_21437@tests2m.com,Lml school,Grade 4,marchhiusms,4/27/20 14:19
911100222425,s2m_test_21438@tests2m.com,Delhi School of Excellence,Grade 3,marchhiusms,4/27/20 14:19
911100222426,s2m_test_21439@tests2m.com,Velammal vidhyalaya,Grade 3,marchhiusms,4/27/20 14:19
911100222427,s2m_test_21440@tests2m.com,Kothari international school,Grade 3,marchhiusms,4/27/20 14:19
911100222428,s2m_test_21441@tests2m.com,Delhi Public School,Grade 3,marchhiusms,4/27/20 14:20
911100222429,s2m_test_21442@tests2m.com,NSN Memorial school,Grade 3,marchhiusms,4/27/20 14:21
911100222430,s2m_test_21443@tests2m.com,St. Columbus,Grade 2,marchhiusms,4/27/20 14:21
911100222431,s2m_test_21444@tests2m.com,Saint Paul,Grade 1,marchhiusms,4/27/20 14:22
911100222432,s2m_test_21445@tests2m.com,Army Public School,Grade 3,marchhiusms,4/27/20 14:25
911100222433,s2m_test_21446@tests2m.com,SriSri academy,Grade 1,marchhiusms,4/27/20 14:28
911100221460,s2m_test_21447@tests2m.com,ASIA English School,Grade 3,hiuserpush,4/27/20 14:32
911100222434,s2m_test_21448@tests2m.com,Aarambh,Grade 4,marchhiusms,4/27/20 14:36
911100222435,s2m_test_21449@tests2m.com,Shiv Nadar school. Gurgaon,Grade 4,adarsh,4/27/20 14:46
911100222435,s2m_test_21449@tests2m.com,"Lotus valley, Gurgaon",Grade 3,adarsh,4/27/20 14:47
911100222436,s2m_test_21450@tests2m.com,Kamala  nikatan  montessori  school,Grade 4,b3rmsms,4/27/20 14:47
911100222437,s2m_test_21451@tests2m.com,Maps,Grade 2,marchhiusms,4/27/20 15:00
911100222438,s2m_test_21452@tests2m.com,St. Columbas School,Grade 4,marchhiusms,4/27/20 15:14
911100222439,s2m_test_21453@tests2m.com,Fountainhead Global School,Grade 4,marchhiusms,4/27/20 15:23
911100222440,s2m_test_21454@tests2m.com,St Paul's School,Grade 2,marchhiusms,4/27/20 16:22
911100222441,s2m_test_21455@tests2m.com,Kps,Grade 2,marchhiusms,4/27/20 16:39
911100222442,s2m_test_21456@tests2m.com,Saint Paul's school,Grade 3,marchhiusms,4/27/20 17:26
911100222443,s2m_test_21457@tests2m.com,PS Senior Secondary School,Grade 4,marchhiusms,4/27/20 17:35
911100222444,s2m_test_21458@tests2m.com,Delhi Public School panvel,Grade 2,b3rmsms,4/27/20 18:33
